1 25 2
2 25 4
3 25 10
4 25 24
5 25 58
6 25 132
7 25 276
8 25 548
9 25 948
10 25 1712
11 25 2726
12 25 4592
13 25 6728
14 25 10306
15 25 13274
16 25 17630
17 25 19236
18 25 21310
19 25 18570
20 25 16246
21 25 10042
22 25 6410
23 25 2136
24 25 824
