1 49 2

2 49 4

3 49 10

4 49 24

5 49 60

6 49 146

7 49 364

8 49 894

9 49 2152

10 49 5062

11 49 11368

12 49 25018

13 49 52206

14 49 109450

15 49 217802

16 49 441044

17 49 847244

18 49 1662002

19 49 3085632

20 49 5842454

21 49 10415054

22 49 18893482

23 49 32077534
