1 36 2
2 36 4
3 36 10
4 36 24
5 36 60
6 36 144
7 36 350
8 36 794
9 36 1774
10 36 3624
11 36 7250
12 36 13864
13 36 26102
14 36 47588
15 36 85682
16 36 147776
17 36 252836
18 36 405604
19 36 649228
20 36 952328
21 36 1403096
22 36 1859174
23 36 2480036
24 36 2925422
25 36 3461552
26 36 3549622
27 36 3628996
28 36 3128302
29 36 2674408
30 36 1836436
31 36 1247236
32 36 617004
33 36 301470
34 36 81234
35 36 22144
