0.172657012939 1222
0.0556139945984 376
0.0417718887329 322
0.0781350135803 598
0.0595080852509 459
0.011440038681 88
0.0427041053772 333
0.0234599113464 162
0.0696940422058 537
0.0217990875244 161
0.00796103477478 63
0.0134789943695 101
0.0800859928131 584
0.109292984009 765
0.0254230499268 181
0.0803599357605 577
0.0691618919373 492
0.0573830604553 426
0.0255010128021 175
0.0111498832703 87
0.155198812485 1060
0.00318384170532 21
0.00115704536438 8
0.0385489463806 271
0.0216631889343 148
0.063915014267 467
0.00372409820557 21
0.0319318771362 220
0.00145411491394 11
0.144200086594 1011
0.00570392608643 42
0.0314140319824 222
0.0233519077301 178
0.104513168335 774
0.0414519309998 287
0.0360970497131 253
0.222854137421 1568
0.00554180145264 42
0.0215709209442 149
0.0295789241791 193
0.0203709602356 150
0.0484440326691 352
0.0893709659576 636
0.168344020844 1227
0.00622200965881 47
0.0192489624023 129
0.0116229057312 86
0.211094856262 1489
0.0627830028534 457
0.0211842060089 122
0.0110569000244 87
0.223598003387 1590
0.0976409912109 676
0.0130178928375 84
0.117169141769 867
0.000329971313477 2
0.0599648952484 432
0.0901861190796 645
0.0366749763489 258
0.0956439971924 676
0.112566947937 807
0.116177797318 826
0.0464861392975 335
0.0749609470367 516
0.0349049568176 256
0.00256109237671 18
0.198116064072 1484
0.0593168735504 407
0.052118062973 392
0.0434589385986 299
0.0221490859985 146
0.0707919597626 524
0.0872671604156 646
0.00844597816467 45
0.059476852417 413
0.0317890644073 206
0.00777006149292 61
0.0209469795227 155
0.0292649269104 210
0.00709199905396 56
0.101197004318 738
0.038675069809 274
0.00549983978271 42
0.0883090496063 620
0.199273109436 1458
0.0127160549164 76
0.156476020813 1111
0.010155916214 73
0.081729888916 537
0.0498819351196 339
0.0431308746338 319
0.232856035233 1696
0.0767931938171 554
0.0711989402771 506
0.0191881656647 120
0.0821290016174 614
0.0407691001892 288
0.0332469940186 233
0.0125460624695 98
0.0364320278168 261
