0.0119969844818 111
0.00959920883179 62
0.00704789161682 60
0.000802993774414 6
0.00191903114319 17
0.00117301940918 10
0.00955605506897 82
0.00707292556763 65
0.000888109207153 8
0.000851154327393 8
0.0131168365479 117
0.000257015228271 2
0.00078296661377 7
0.00419282913208 28
0.00102400779724 8
0.00935220718384 71
0.00328993797302 31
0.00832295417786 78
0.00404405593872 38
0.000894069671631 8
0.00716710090637 66
0.00318479537964 30
0.0162920951843 146
0.00244617462158 21
0.00576090812683 52
0.000492095947266 4
0.000730991363525 7
0.000138998031616 1
0.00164103507996 15
0.000226020812988 2
0.00181198120117 17
0.00204491615295 20
0.0057590007782 52
0.000586986541748 6
0.000397920608521 3
0.00603103637695 54
0.00900602340698 83
0.00180006027222 16
0.0116369724274 109
0.0204589366913 192
0.00244212150574 23
0.006915807724 63
0.000417947769165 4
0.00909495353699 84
0.012246131897 110
0.0174078941345 156
0.00192308425903 17
0.00299191474915 26
0.00134205818176 12
0.00493502616882 44
0.00261998176575 24
0.00147390365601 13
0.00388407707214 36
0.00161004066467 14
0.0035388469696 35
0.00036883354187 3
0.00181579589844 16
0.0114450454712 108
0.00226402282715 20
0.0014021396637 12
0.00321507453918 29
0.00179386138916 16
0.00905203819275 83
0.0028350353241 24
0.000135183334351 1
0.0219669342041 183
0.000611066818237 6
0.00234699249268 21
0.00576901435852 53
0.0124218463898 115
0.0104811191559 98
0.0015881061554 14
0.0139398574829 128
0.00327205657959 30
0.0112121105194 105
0.00264596939087 24
0.00178909301758 17
0.00287699699402 25
0.000499963760376 4
0.00651383399963 58
0.00172996520996 16
0.00753688812256 70
0.00166511535645 12
0.00119090080261 11
0.000288009643555 3
0.00127005577087 11
0.00317287445068 28
0.00580906867981 56
0.00308704376221 29
0.000885009765625 8
0.00188803672791 18
0.000200986862183 2
0.00292205810547 27
0.01220703125 113
0.00608086585999 56
0.00158715248108 14
0.00200986862183 18
0.00025200843811 2
0.00568699836731 50
0.00461101531982 42
